Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
5693,must,must,2050.7369999999996,2050.9869999999996,6.73268735089949,VERB,4,2,1,2
5694,ask,ask,2050.9869999999996,2051.3169999999996,4.761233321619679,VERB,4,2,1,2
5695,of,of,2051.3169999999996,2051.397,10.576559568665022,ADP,4,2,1,2
5696,each,each,2051.397,2051.6369999999997,6.634988091256985,DET,4,2,1,2
5697,person,person,2051.6369999999997,2052.1769999999997,5.684191824891197,NOUN,4,1,3,2
5698,that,that,2052.1769999999997,2052.5269999999996,9.22325659724273,DET,4,2,1,2
5699,which,which,2052.5269999999996,2052.787,8.287981264700422,DET,4,3,2,3
5700,they,they,2052.787,2052.912,8.044690441969406,PRON,4,3,2,3
5701,can,can,2052.912,2053.1369999999997,7.653732073186615,VERB,4,2,1,2
5702,give,give,2053.1369999999997,2053.5409999999997,5.855616186671097,VERB,4,2,9,3
5703,the,the,2053.7999999999997,2053.865,11.115800481137065,DET,4,3,1,2
5704,king,king,2053.865,2054.1549999999997,5.549465114271844,NOUN,4,1,2,2
5705,went,went,2054.1549999999997,2054.4249999999997,5.639386165628231,VERB,4,2,1,2
5706,on,on,2054.4249999999997,2054.6449999999995,8.668539943910762,ADP,4,2,4,3
5707,authority,authority,2055.1639999999998,2056.019,4.995521656286208,NOUN,4,3,2,3
5708,is,is,2056.019,2056.169,9.270023374137356,AUX,4,2,1,2
5709,based,based,2056.169,2056.5589999999997,5.519218405309466,VERB,4,2,1,2
5710,above,above,2056.5589999999997,2056.8489999999997,5.786007414911871,ADP,4,2,1,2
5711,all,all,2056.8489999999997,2057.499,7.8677183393124785,DET,4,1,2,2
5712,on,on,2057.499,2057.7009999999996,8.668539943910762,ADP,4,2,1,2
5713,reason,reason,2057.7009999999996,2058.1919999999996,5.39969998083664,NOUN,4,2,6,3
5714,if,if,2058.781,2058.926,7.59155894453893,SCONJ,4,3,1,2
5715,you,you,2058.926,2059.0759999999996,7.992843190830359,PRON,4,3,2,3
5716,ordered,ordered,2059.0759999999996,2059.406,4.082626169267902,VERB,4,2,1,2
5717,your,your,2059.406,2059.5959999999995,6.857019723766016,DET,4,3,2,3
5718,people,people,2059.5959999999995,2060.006,6.726209421255855,NOUN,4,2,3,3
5719,to,to,2060.006,2060.1059999999998,10.106224294072677,ADP,4,3,1,2
5720,go,go,2060.1059999999998,2060.276,6.016644845638281,VERB,4,2,1,2
5721,and,and,2060.276,2060.446,10.263048328453316,CCONJ,4,1,1,1
5722,throw,throw,2060.446,2060.7059999999997,3.403361704491532,VERB,4,1,1,1
5723,themselves,themselves,2060.7059999999997,2061.196,5.615715995787751,PRON,4,2,2,2
5724,into,into,2061.196,2061.4159999999997,7.278421881547606,ADP,4,2,1,2
5725,the,the,2061.4159999999997,2061.506,11.115800481137065,DET,4,2,1,2
5726,sea,sea,2061.506,2061.906,5.065060346074329,NOUN,4,1,9,2
5727,they,they,2061.906,2062.388,8.044690441969406,PRON,4,2,2,2
5728,would,would,2062.388,2062.5849999999996,7.530855461230048,VERB,4,2,1,2
5729,rise,rise,2062.5849999999996,2062.9359999999997,4.631130287657623,VERB,4,2,1,2
5730,up,up,2062.9359999999997,2063.086,7.118745274123777,ADV,4,2,2,2
5731,in,in,2063.086,2063.1659999999997,9.970445020661009,ADP,4,2,1,2
5732,revolution,revolution,2063.1659999999997,2063.8039999999996,4.470014617961635,NOUN,4,2,6,3
5733,i,i,2064.542,2064.671,8.500758884952813,PRON,4,3,2,3
5734,have,have,2064.671,2064.897,8.165193017977023,AUX,4,2,1,2
5735,the,the,2064.897,2065.037,11.115800481137065,DET,4,2,1,2
5736,right,right,2065.037,2065.2969999999996,6.241581035923618,NOUN,4,1,1,1
5737,to,to,2065.2969999999996,2065.377,10.106224294072677,PART,4,3,1,2
5738,demand,demand,2065.377,2065.7969999999996,4.673482826170178,VERB,4,2,1,2
5739,obedience,obedience,2065.7969999999996,2066.3869999999997,2.882395588214988,NOUN,4,2,2,2
5740,because,because,2066.3869999999997,2066.6369999999997,6.653172658832547,SCONJ,4,2,1,2
5741,my,my,2066.6369999999997,2066.8169999999996,7.222784972952155,DET,4,4,2,3
5742,orders,orders,2066.8169999999996,2067.207,4.258007004326717,NOUN,4,2,3,3
5743,are,are,2067.207,2067.3269999999998,8.452121194672523,AUX,4,2,1,2
5744,reasonable,reasonable,2067.3269999999998,2067.787,4.045119303412722,ADJ,4,2,11,3
5745,then,then,2068.8089999999997,2069.084,7.007600613951853,ADV,4,3,2,3
5746,my,my,2069.084,2069.2839999999997,7.222784972952155,DET,4,4,2,3
5747,sunset,sunset,2069.2839999999997,2069.9889999999996,2.175342456057039,NOUN,4,2,3,3
5748,the,the,2070.2929999999997,2070.3579999999997,11.115800481137065,DET,4,2,1,2
5749,little,little,2070.3579999999997,2070.6079999999997,6.329168168121289,ADJ,4,1,1,1
5750,prince,prince,2070.6079999999997,2070.9779999999996,4.224934131925703,PROPN,4,1,3,2
5751,reminded,reminded,2070.9779999999996,2071.428,2.843862324215865,VERB,4,2,1,2
5752,him,him,2071.428,2071.638,7.309814593955469,PRON,4,3,2,3
5753,who,who,2071.638,2071.8379999999997,7.525262545333337,PRON,4,3,2,3
5754,never,never,2071.8379999999997,2072.178,6.142402930172954,ADV,4,3,2,3
5755,forgot,forgot,2072.178,2072.558,2.441912158215145,VERB,4,2,1,2
5756,a,a,2072.558,2072.616,9.87220326249636,DET,4,2,1,2
5757,question,question,2072.616,2073.138,5.640984659832161,NOUN,4,1,2,2
5758,once,once,2073.138,2073.3379999999997,5.82440591697994,SCONJ,4,2,1,2
5759,he,he,2073.3379999999997,2073.408,8.557202055435473,PRON,4,3,2,3
5760,had,had,2073.408,2073.4979999999996,8.105337708286058,AUX,4,2,1,2
5761,asked,asked,2073.4979999999996,2073.8279999999995,5.393491173417632,VERB,4,2,1,2
5762,it,it,2073.8279999999995,2074.0319999999997,8.891153872448442,PRON,4,2,12,3
5763,you,you,2074.865,2074.99,7.992843190830359,PRON,4,3,2,3
5764,shall,shall,2074.99,2075.14,6.0748171556265245,VERB,4,2,1,2
5765,have,have,2075.14,2075.33,8.165193017977023,AUX,4,2,1,2
5766,your,your,2075.33,2075.4799999999996,6.857019723766016,DET,4,3,2,3
5767,sunset,sunset,2075.4799999999996,2075.9649999999997,2.175342456057039,NOUN,4,2,6,3
5768,i,i,2076.249,2076.354,8.500758884952813,PRON,4,4,2,3
5769,shall,shall,2076.354,2076.524,6.0748171556265245,VERB,4,2,1,2
5770,command,command,2076.524,2076.9039999999995,4.545494488800236,VERB,4,2,1,2
5771,it,it,2076.9039999999995,2077.0939999999996,8.891153872448442,PRON,4,2,5,3
5772,but,but,2077.433,2077.8979999999997,8.170553440359209,CCONJ,4,2,1,2
5773,i,i,2077.8979999999997,2078.0379999999996,8.500758884952813,PRON,4,3,2,3
5774,shall,shall,2078.0379999999996,2078.258,6.0748171556265245,VERB,4,2,1,2
5775,wait,wait,2078.258,2078.598,3.9548525834035018,VERB,4,2,1,2
5776,according,according,2078.598,2079.008,5.422259175742214,VERB,4,2,1,2
5777,to,to,2079.008,2079.118,10.106224294072677,ADP,4,2,1,2
5778,my,my,2079.118,2079.2679999999996,7.222784972952155,DET,4,4,2,3
5779,science,science,2079.2679999999996,2079.7679999999996,5.186435633899945,NOUN,4,3,2,3
5780,of,of,2079.7679999999996,2079.848,10.576559568665022,ADP,4,2,1,2
5781,government,government,2079.848,2080.674,6.203708917553191,NOUN,4,2,8,3
5782,until,until,2080.674,2080.9779999999996,5.822957134147399,ADP,4,2,1,2
5783,conditions,conditions,2080.9779999999996,2081.618,5.443283136798223,NOUN,4,3,2,3
5784,are,are,2081.618,2081.7479999999996,8.452121194672523,AUX,4,2,1,2
5785,favourable,favourable,2081.7479999999996,2082.341,2.703506561052337,ADJ,4,2,10,3
5786,when,when,2083.169,2083.374,7.562213604926971,ADV,4,3,2,3
5787,will,will,2083.374,2083.5539999999996,7.539186617561429,VERB,4,2,1,2
5788,that,that,2083.5539999999996,2083.8439999999996,9.22325659724273,DET,4,2,2,2
5789,be,be,2083.8439999999996,2084.0589999999997,8.716207971151853,AUX,4,2,1,2
5790,inquired,inquired,2084.3329999999996,2084.798,2.070325113033554,VERB,4,2,1,2
5791,the,the,2084.798,2084.8779999999997,11.115800481137065,DET,4,2,1,2
5792,little,little,2084.8779999999997,2085.098,6.329168168121289,ADJ,4,1,1,1
5793,prince,prince,2085.098,2085.5829999999996,4.224934131925703,NOUN,4,1,6,2
5794,hum,hum,2086.162,2086.866,1.5522536159062568,PROPN,4,3,2,3
5795,hum,hum,2087.1059999999998,2087.8509999999997,1.5522536159062568,PROPN,4,3,3,3
5796,replied,replied,2087.8509999999997,2088.4509999999996,4.028418412105934,VERB,4,2,1,2
5797,the,the,2088.4509999999996,2088.5109999999995,11.115800481137065,DET,4,3,1,2
5798,king,king,2088.5109999999995,2088.915,5.549465114271844,NOUN,4,1,2,2
5799,who,who,2088.915,2089.3109999999997,7.525262545333337,PRON,4,3,2,3
5800,consulted,consulted,2089.3109999999997,2089.8709999999996,2.397258706596727,VERB,4,3,1,2
5801,a,a,2089.8709999999996,2089.941,9.87220326249636,DET,4,2,1,2
5802,bulky,bulky,2089.941,2090.4129999999996,1.0102181379055144,NOUN,4,1,1,1
5803,almanac,almanac,2090.4129999999996,2090.959,0.8099519601020295,NOUN,4,1,8,2
5804,hum,hum,2091.618,2092.5869999999995,1.5522536159062568,NOUN,4,4,1,2
5805,hum,hum,2093.111,2093.571,1.5522536159062568,NOUN,4,1,1,1
5806,that,that,2094.1549999999997,2094.5699999999997,9.22325659724273,DET,4,2,1,2
5807,will,will,2094.5699999999997,2094.8099999999995,7.539186617561429,VERB,4,3,1,2
5808,be,be,2094.8099999999995,2095.2599999999998,8.716207971151853,AUX,4,2,1,2
5809,about,about,2095.2599999999998,2096.1589999999997,7.212146964996865,ADP,4,3,1,2
5810,about,about,2096.7129999999997,2097.763,7.212146964996865,ADV,4,1,9,2
5811,that,that,2098.3859999999995,2098.7909999999997,9.22325659724273,DET,4,2,2,2
5812,will,will,2098.7909999999997,2098.921,7.539186617561429,VERB,4,2,1,2
5813,be,be,2098.921,2099.1209999999996,8.716207971151853,AUX,4,2,1,2
5814,this,this,2099.1209999999996,2099.384,8.485516748555685,DET,4,3,1,2
5815,evening,evening,2099.384,2099.7709999999997,4.441556539859599,NOUN,4,1,2,2
5816,about,about,2099.7709999999997,2100.131,7.212146964996865,ADP,4,2,1,2
5817,twenty,twenty,2100.131,2100.4509999999996,5.015556498415324,NUM,4,3,1,2
5818,minutes,minutes,2100.4509999999996,2100.7009999999996,4.631812116934513,NOUN,4,1,2,2
5819,to,to,2100.7009999999996,2100.801,10.106224294072677,ADP,4,2,1,2
5820,eight,eight,2100.801,2101.04,4.636668853047462,NUM,4,2,9,3
5821,and,and,2101.4489999999996,2101.7439999999997,10.263048328453316,CCONJ,4,2,1,2
5822,you,you,2101.7439999999997,2101.884,7.992843190830359,PRON,4,2,2,2
5823,will,will,2101.884,2102.0539999999996,7.539186617561429,VERB,4,2,1,2
5824,see,see,2102.0539999999996,2102.524,6.977001451718952,VERB,4,2,1,2
5825,how,how,2102.524,2102.754,6.6817576586850205,ADV,4,3,1,2
5826,well,well,2102.754,2102.9139999999998,6.75124180996569,ADV,4,1,2,2
5827,i,i,2102.9139999999998,2103.0539999999996,8.500758884952813,PRON,4,3,2,3
5828,am,am,2103.0539999999996,2103.174,5.700109069289892,AUX,4,2,1,2
5829,obeyed,obeyed,2103.174,2103.6639999999998,1.8582803990943395,ADJ,4,2,8,3
5830,the,the,2104.5769999999998,2104.682,11.115800481137065,DET,4,3,1,2
5831,little,little,2104.682,2104.9019999999996,6.329168168121289,ADJ,4,1,1,1
5832,prince,prince,2104.9019999999996,2105.317,4.224934131925703,NOUN,4,1,2,2
5833,yawned,yawned,2105.317,2105.812,0.1046302490780829,VERB,4,2,3,3
5834,he,he,2106.401,2106.4959999999996,8.557202055435473,PRON,4,4,2,3
5835,was,was,2106.4959999999996,2106.6459999999997,8.84891128785763,AUX,4,2,1,2
5836,regretting,regretting,2106.6459999999997,2107.2259999999997,-0.1391816108001062,VERB,4,2,1,2
5837,his,his,2107.2259999999997,2107.4759999999997,8.427771639559914,DET,4,3,2,3
5838,lost,lost,2107.4759999999997,2107.7859999999996,5.029457048336844,ADJ,4,2,1,2
5839,sunset,sunset,2107.7859999999996,2108.4449999999997,2.175342456057039,NOUN,4,1,6,2
5840,and,and,2108.874,2109.3089999999997,10.263048328453316,CCONJ,4,1,1,1
5841,then,then,2109.3089999999997,2109.549,7.007600613951853,ADV,4,1,1,1
5842,he,he,2109.549,2109.7389999999996,8.557202055435473,PRON,4,3,2,3
5843,was,was,2109.7389999999996,2109.937,8.84891128785763,AUX,4,2,1,2
5844,already,already,2109.937,2110.399,5.525174015774129,ADV,4,2,2,2
5845,getting,getting,2110.399,2110.729,4.53151288149921,VERB,4,2,1,2
5846,a,a,2110.729,2110.8089999999997,9.87220326249636,DET,4,3,1,2
5847,little,little,2110.8089999999997,2111.0389999999998,6.329168168121289,ADJ,4,1,2,2
5848,bored,bored,2111.0389999999998,2111.4889999999996,1.9134755012454476,ADJ,4,1,6,2
5849,i,i,2112.3819999999996,2112.4669999999996,8.500758884952813,NOUN,4,3,2,3
5850,ve,have,2112.4669999999996,2112.5629999999996,8.165193017977023,AUX,4,2,1,2
5851,nothing,nothing,2112.5629999999996,2112.917,5.6507332535663855,PRON,4,3,1,2
5852,more,more,2112.917,2113.1169999999997,7.580138370189354,ADJ,4,1,2,2
5853,to,to,2113.1169999999997,2113.2369999999996,10.106224294072677,PART,4,2,1,2
5854,do,do,2113.2369999999996,2113.457,7.253965659872986,AUX,4,2,1,2
5855,here,here,2113.457,2113.7709999999997,6.305070181538051,ADV,4,2,7,3
5856,he,he,2114.0559999999996,2114.151,8.557202055435473,PRON,4,3,2,3
5857,said,said,2114.151,2114.3709999999996,6.866599895560644,VERB,4,2,1,2
5858,to,to,2114.3709999999996,2114.5109999999995,10.106224294072677,ADP,4,2,1,2
5859,the,the,2114.5109999999995,2114.6229999999996,11.115800481137065,DET,4,2,1,2
5860,king,king,2114.6229999999996,2115.2209999999995,5.549465114271844,PROPN,4,1,5,2
5861,i,i,2115.2209999999995,2115.341,8.500758884952813,PRON,4,3,2,3
5862,ll,will,2115.341,2115.401,7.539186617561429,VERB,4,2,1,2
5863,set,set,2115.401,2115.691,5.947538782539577,VERB,4,2,1,2
5864,off,off,2115.691,2116.0389999999998,5.9481133150948144,ADP,4,2,5,3
5865,do,do,2116.558,2116.633,7.253965659872986,AUX,4,4,1,2
5866,not,not,2116.633,2116.883,8.652789949703957,PART,4,1,1,1
5867,go,go,2116.883,2117.173,6.016644845638281,VERB,4,2,4,3
5868,said,said,2117.4069999999997,2117.5919999999996,6.866599895560644,VERB,4,2,2,2
5869,the,the,2117.5919999999996,2117.692,11.115800481137065,DET,4,2,1,2
5870,king,king,2117.692,2117.9889999999996,5.549465114271844,NOUN,4,1,1,1
5871,who,who,2117.9889999999996,2118.4519999999998,7.525262545333337,PRON,4,3,2,3
5872,was,was,2118.4519999999998,2118.6519999999996,8.84891128785763,AUX,4,3,1,2
5873,very,very,2118.6519999999996,2118.9519999999998,6.851819646651834,ADV,4,2,1,2
5874,proud,proud,2118.9519999999998,2119.332,3.3026285649295763,ADJ,4,1,1,1
5875,of,of,2119.332,2119.4019999999996,10.576559568665022,ADP,4,2,1,2
5876,having,having,2119.4019999999996,2119.682,5.782532038887736,VERB,4,3,1,2
5877,a,a,2119.682,2119.7799999999997,9.87220326249636,DET,4,2,1,2
5878,subject,subject,2119.7799999999997,2120.341,5.572116008641191,NOUN,4,1,11,2
5879,do,do,2120.6699999999996,2120.7859999999996,7.253965659872986,AUX,4,3,1,2
5880,not,not,2120.7859999999996,2120.9849999999997,8.652789949703957,PART,4,1,1,1
5881,go,go,2120.9849999999997,2121.1949999999997,6.016644845638281,VERB,4,2,4,3
5882,i,i,2121.459,2121.5139999999997,8.500758884952813,PRON,4,3,2,3
5883,will,will,2121.5139999999997,2121.6639999999998,7.539186617561429,VERB,4,2,1,2
5884,make,make,2121.6639999999998,2121.8639999999996,6.456125806273467,VERB,4,2,1,2
5885,you,you,2121.8639999999996,2121.968,7.992843190830359,PRON,4,3,2,3
5886,a,a,2121.968,2122.015,9.87220326249636,DET,4,2,1,2
5887,minister,minister,2122.015,2122.5339999999997,4.603919404086438,PROPN,4,1,6,2
5888,minister,minister,2123.138,2123.6029999999996,4.603919404086438,NOUN,4,3,2,3
5889,of,of,2123.6029999999996,2123.7529999999997,10.576559568665022,ADP,4,2,1,2
5890,what,what,2123.7529999999997,2124.102,7.344589846836358,PRON,4,2,4,3
5891,minister,minister,2124.6609999999996,2125.0359999999996,4.603919404086438,PROPN,4,3,2,3
5892,of,of,2125.0359999999996,2125.506,10.576559568665022,ADP,4,2,2,2
5893,of,of,2125.8149999999996,2126.08,10.576559568665022,ADP,4,2,1,2
5894,justice,justice,2126.08,2127.249,4.736373871603436,NOUN,4,2,4,3
5895,but,but,2127.968,2128.093,8.170553440359209,CCONJ,4,2,1,2
5896,there,there,2128.093,2128.2639999999997,7.628371701531627,PRON,4,2,2,2
5897,s,is,2128.2639999999997,2128.323,9.270023374137356,AUX,4,2,1,2
5898,nobody,nobody,2128.323,2128.783,3.3957157180929167,PRON,4,2,1,2
5899,here,here,2128.783,2128.923,6.305070181538051,ADV,4,2,2,2
5900,to,to,2128.923,2129.0629999999996,10.106224294072677,PART,4,2,1,2
5901,judge,judge,2129.0629999999996,2129.6519999999996,4.390168400365504,VERB,4,2,6,3
5902,we,we,2130.341,2130.4359999999997,7.86507278440789,PRON,4,3,2,3
5903,do,do,2130.4359999999997,2130.546,7.253965659872986,AUX,4,2,1,2
5904,not,not,2130.546,2130.816,8.652789949703957,PART,4,1,1,1
5905,know,know,2130.816,2130.9759999999997,6.2411526536443045,VERB,4,2,1,2
5906,that,that,2130.9759999999997,2131.3799999999997,9.22325659724273,SCONJ,4,2,5,3
